worker_id	segment	warmup	trial	stimulus	target	delay	correct	response	rt	addend1	addend2	addend1_s	addend2_s	calib_rt	keyboard	adjusted_rt
A1PNYLOKED8FWF	add2	False	102	6+1	7	701	True	7	1212	6	1	06	01	888.6666666666666	numbar	323.33333333333337
A1PNYLOKED8FWF	add2	False	130	2+5	7	799	True	7	1919	2	5	02	05	888.6666666666666	numbar	1030.3333333333335
A1PNYLOKED8FWF	add2	False	28	7+0	7	672	True	7	1359	7	0	07	00	888.6666666666666	numbar	470.33333333333337
A1PNYLOKED8FWF	add2	False	34	5+2	7	992	True	7	1149	5	2	05	02	888.6666666666666	numbar	260.33333333333337
A1PNYLOKED8FWF	add2	False	107	1+6	7	737	True	7	1243	1	6	01	06	888.6666666666666	numbar	354.33333333333337
A1PNYLOKED8FWF	add2	False	116	4+3	7	882	True	7	2102	4	3	04	03	888.6666666666666	numbar	1213.3333333333335
A1PNYLOKED8FWF	add2	False	129	6+7	13	576	True	13	1913	6	7	06	07	1026.0	numbar	887.0
A1PNYLOKED8FWF	add2	False	132	2+11	13	941	True	13	1753	2	11	02	11	1026.0	numbar	727.0
A1PNYLOKED8FWF	add2	False	52	9+4	13	915	True	13	1855	9	4	09	04	1026.0	numbar	829.0
A1PNYLOKED8FWF	add2	False	60	0+13	13	811	True	13	1197	0	13	00	13	1026.0	numbar	171.0
A1PNYLOKED8FWF	add2	False	10	1+12	13	844	True	13	957	1	12	01	12	1026.0	numbar	-69.0
A1PNYLOKED8FWF	add2	False	24	7+6	13	599	True	13	1960	7	6	07	06	1026.0	numbar	934.0
A1PNYLOKED8FWF	add2	False	61	3+10	13	686	True	13	1733	3	10	03	10	1026.0	numbar	707.0
A1PNYLOKED8FWF	add2	False	105	13+0	13	429	True	13	1304	13	0	13	00	1026.0	numbar	278.0
A1PNYLOKED8FWF	add2	False	108	11+2	13	934	True	13	1664	11	2	11	02	1026.0	numbar	638.0
A1PNYLOKED8FWF	add2	False	110	5+8	13	953	True	13	2853	5	8	05	08	1026.0	numbar	1827.0
A1PNYLOKED8FWF	add2	False	112	10+3	13	674	True	13	1083	10	3	10	03	1026.0	numbar	57.0
A1PNYLOKED8FWF	add2	False	44	4+9	13	543	True	13	1954	4	9	04	09	1026.0	numbar	928.0
A1PNYLOKED8FWF	add2	False	69	12+1	13	564	True	13	1363	12	1	12	01	1026.0	numbar	337.0
A1PNYLOKED8FWF	add2	False	13	8+2	10	942	True	10	1559	8	2	08	02	795.3333333333334	numbar	763.6666666666666
A1PNYLOKED8FWF	add2	False	43	3+7	10	458	True	10	2174	3	7	03	07	795.3333333333334	numbar	1378.6666666666665
A1PNYLOKED8FWF	add2	False	95	1+9	10	450	True	10	1130	1	9	01	09	795.3333333333334	numbar	334.66666666666663
A1PNYLOKED8FWF	add2	False	100	0+10	10	605	True	10	1387	0	10	00	10	795.3333333333334	numbar	591.6666666666666
A1PNYLOKED8FWF	add2	False	43	5+5	10	814	True	10	1882	5	5	05	05	795.3333333333334	numbar	1086.6666666666665
A1PNYLOKED8FWF	add2	False	11	9+1	10	641	True	10	1157	9	1	09	01	795.3333333333334	numbar	361.66666666666663
A1PNYLOKED8FWF	add2	False	2	4+6	10	984	True	10	1261	4	6	04	06	795.3333333333334	numbar	465.66666666666663
A1PNYLOKED8FWF	add2	False	26	7+3	10	590	True	10	2708	7	3	07	03	795.3333333333334	numbar	1912.6666666666665
A1PNYLOKED8FWF	add2	False	28	6+4	10	924	True	10	1479	6	4	06	04	795.3333333333334	numbar	683.6666666666666
A1PNYLOKED8FWF	add2	False	48	10+0	10	452	True	10	910	10	0	10	00	795.3333333333334	numbar	114.66666666666663
A1PNYLOKED8FWF	add2	False	63	2+8	10	850	True	10	1598	2	8	02	08	795.3333333333334	numbar	802.6666666666666
A1PNYLOKED8FWF	add2	False	131	3+17	20	687	True	20	1712	3	17	03	17	882.0	numbar	830.0
A1PNYLOKED8FWF	add2	False	17	8+12	20	408	True	20	1798	8	12	08	12	882.0	numbar	916.0
A1PNYLOKED8FWF	add2	False	3	6+14	20	504	True	20	1815	6	14	06	14	882.0	numbar	933.0
A1PNYLOKED8FWF	add2	False	36	9+11	20	621	True	20	1588	9	11	09	11	882.0	numbar	706.0
A1PNYLOKED8FWF	add2	False	39	18+2	20	630	True	20	2151	18	2	18	02	882.0	numbar	1269.0
A1PNYLOKED8FWF	add2	False	51	15+5	20	705	True	20	1319	15	5	15	05	882.0	numbar	437.0
A1PNYLOKED8FWF	add2	False	101	0+20	20	736	True	20	1118	0	20	00	20	882.0	numbar	236.0
A1PNYLOKED8FWF	add2	False	111	1+19	20	530	True	20	1571	1	19	01	19	882.0	numbar	689.0
A1PNYLOKED8FWF	add2	False	139	16+4	20	551	True	20	1951	16	4	16	04	882.0	numbar	1069.0
A1PNYLOKED8FWF	add2	False	145	11+9	20	947	True	20	1649	11	9	11	09	882.0	numbar	767.0
A1PNYLOKED8FWF	add2	False	50	14+6	20	718	True	20	2231	14	6	14	06	882.0	numbar	1349.0
A1PNYLOKED8FWF	add2	False	8	5+15	20	537	True	20	1404	5	15	05	15	882.0	numbar	522.0
A1PNYLOKED8FWF	add2	False	10	13+7	20	922	True	20	2906	13	7	13	07	882.0	numbar	2024.0
A1PNYLOKED8FWF	add2	False	119	7+13	20	947	True	20	3135	7	13	07	13	882.0	numbar	2253.0
A1PNYLOKED8FWF	add2	False	128	2+18	20	539	True	20	2199	2	18	02	18	882.0	numbar	1317.0
A1PNYLOKED8FWF	add2	False	15	17+3	20	999	True	20	1498	17	3	17	03	882.0	numbar	616.0
A1PNYLOKED8FWF	add2	False	43	20+0	20	558	True	20	1449	20	0	20	00	882.0	numbar	567.0
A1PNYLOKED8FWF	add2	False	75	19+1	20	525	True	20	1491	19	1	19	01	882.0	numbar	609.0
A1PNYLOKED8FWF	add2	False	82	12+8	20	962	True	20	1638	12	8	12	08	882.0	numbar	756.0
A1PNYLOKED8FWF	add2	False	135	8+3	11	830	True	11	1528	8	3	08	03	560.3333333333334	numbar	967.6666666666666
A1PNYLOKED8FWF	add2	False	19	6+5	11	819	True	11	930	6	5	06	05	560.3333333333334	numbar	369.66666666666663
A1PNYLOKED8FWF	add2	False	38	0+11	11	928	True	11	891	0	11	00	11	560.3333333333334	numbar	330.66666666666663
A1PNYLOKED8FWF	add2	False	81	1+10	11	963	True	11	1167	1	10	01	10	560.3333333333334	numbar	606.6666666666666
A1PNYLOKED8FWF	add2	False	125	11+0	11	558	True	11	625	11	0	11	00	560.3333333333334	numbar	64.66666666666663
A1PNYLOKED8FWF	add2	False	2	5+6	11	866	True	11	948	5	6	05	06	560.3333333333334	numbar	387.66666666666663
A1PNYLOKED8FWF	add2	False	42	7+4	11	890	True	11	1674	7	4	07	04	560.3333333333334	numbar	1113.6666666666665
A1PNYLOKED8FWF	add2	False	64	4+7	11	854	True	11	1329	4	7	04	07	560.3333333333334	numbar	768.6666666666666
A1PNYLOKED8FWF	add2	False	77	10+1	11	502	True	11	888	10	1	10	01	560.3333333333334	numbar	327.66666666666663
A1PNYLOKED8FWF	add2	False	83	2+9	11	894	True	11	1260	2	9	02	09	560.3333333333334	numbar	699.6666666666666
A1PNYLOKED8FWF	add2	False	103	3+8	11	493	True	11	1921	3	8	03	08	560.3333333333334	numbar	1360.6666666666665
A1PNYLOKED8FWF	add2	False	40	9+2	11	841	True	11	1876	9	2	09	02	560.3333333333334	numbar	1315.6666666666665
A1PNYLOKED8FWF	add2	False	40	3+0	3	691	True	3	1188	3	0	03	00	893.3333333333334	numbar	294.66666666666663
A1PNYLOKED8FWF	add2	False	142	2+1	3	740	True	3	1216	2	1	02	01	893.3333333333334	numbar	322.66666666666663
A1PNYLOKED8FWF	add2	False	49	0+3	3	822	True	3	1013	0	3	00	03	893.3333333333334	numbar	119.66666666666663
A1PNYLOKED8FWF	add2	False	92	1+2	3	453	True	3	1048	1	2	01	02	893.3333333333334	numbar	154.66666666666663
A1PNYLOKED8FWF	add2	False	6	6+0	6	621	True	6	1450	6	0	06	00	1091.0	numbar	359.0
A1PNYLOKED8FWF	add2	False	109	0+6	6	668	True	6	1161	0	6	00	06	1091.0	numbar	70.0
A1PNYLOKED8FWF	add2	False	118	5+1	6	877	True	6	1674	5	1	05	01	1091.0	numbar	583.0
A1PNYLOKED8FWF	add2	False	3	1+5	6	847	True	6	1150	1	5	01	05	1091.0	numbar	59.0
A1PNYLOKED8FWF	add2	False	41	2+4	6	613	True	6	1499	2	4	02	04	1091.0	numbar	408.0
A1PNYLOKED8FWF	add2	False	64	4+2	6	837	True	6	1747	4	2	04	02	1091.0	numbar	656.0
A1PNYLOKED8FWF	add2	False	85	3+3	6	959	True	6	1677	3	3	03	03	1091.0	numbar	586.0
A1PNYLOKED8FWF	add2	False	84	18+0	18	663	True	18	1202	18	0	18	00	881.6666666666666	numbar	320.33333333333337
A1PNYLOKED8FWF	add2	False	119	16+2	18	909	True	18	1407	16	2	16	02	881.6666666666666	numbar	525.3333333333334
A1PNYLOKED8FWF	add2	False	137	17+1	18	658	True	18	1591	17	1	17	01	881.6666666666666	numbar	709.3333333333334
A1PNYLOKED8FWF	add2	False	140	3+15	18	763	True	18	1823	3	15	03	15	881.6666666666666	numbar	941.3333333333334
A1PNYLOKED8FWF	add2	False	15	2+16	18	472	True	18	1497	2	16	02	16	881.6666666666666	numbar	615.3333333333334
A1PNYLOKED8FWF	add2	False	27	15+3	18	878	True	18	2297	15	3	15	03	881.6666666666666	numbar	1415.3333333333335
A1PNYLOKED8FWF	add2	False	41	10+8	18	801	True	18	1246	10	8	10	08	881.6666666666666	numbar	364.33333333333337
A1PNYLOKED8FWF	add2	False	52	9+9	18	768	True	18	2092	9	9	09	09	881.6666666666666	numbar	1210.3333333333335
A1PNYLOKED8FWF	add2	False	54	1+17	18	498	True	18	1604	1	17	01	17	881.6666666666666	numbar	722.3333333333334
A1PNYLOKED8FWF	add2	False	90	5+13	18	648	True	18	3425	5	13	05	13	881.6666666666666	numbar	2543.3333333333335
A1PNYLOKED8FWF	add2	False	91	7+11	18	717	True	18	1098	7	11	07	11	881.6666666666666	numbar	216.33333333333337
A1PNYLOKED8FWF	add2	False	132	6+12	18	689	True	18	2538	6	12	06	12	881.6666666666666	numbar	1656.3333333333335
A1PNYLOKED8FWF	add2	False	141	0+18	18	431	True	18	1340	0	18	00	18	881.6666666666666	numbar	458.33333333333337
A1PNYLOKED8FWF	add2	False	39	11+7	18	558	True	18	1698	11	7	11	07	881.6666666666666	numbar	816.3333333333334
A1PNYLOKED8FWF	add2	False	52	13+5	18	670	True	18	1641	13	5	13	05	881.6666666666666	numbar	759.3333333333334
A1PNYLOKED8FWF	add2	False	73	14+4	18	612	True	18	3095	14	4	14	04	881.6666666666666	numbar	2213.3333333333335
A1PNYLOKED8FWF	add2	False	74	8+10	18	417	True	18	1806	8	10	08	10	881.6666666666666	numbar	924.3333333333334
A1PNYLOKED8FWF	add2	False	97	12+6	18	761	True	18	3756	12	6	12	06	881.6666666666666	numbar	2874.3333333333335
A1PNYLOKED8FWF	add2	False	99	0+0	0	881	True	0	976	0	0	00	00	941.6666666666666	numbar	34.33333333333337
A1PNYLOKED8FWF	add2	False	35	0+1	1	989	True	1	758	0	1	00	01	582.0	numbar	176.0
A1PNYLOKED8FWF	add2	False	87	1+0	1	962	True	1	588	1	0	01	00	582.0	numbar	6.0
A1PNYLOKED8FWF	add2	False	5	0+2	2	499	True	2	1847	0	2	00	02	741.6666666666666	numbar	1105.3333333333335
A1PNYLOKED8FWF	add2	False	53	2+0	2	484	True	2	1427	2	0	02	00	741.6666666666666	numbar	685.3333333333334
A1PNYLOKED8FWF	add2	False	143	1+1	2	525	True	2	936	1	1	01	01	741.6666666666666	numbar	194.33333333333337
A2FGP5K2VWW23G	add2	False	0	4+8	12	708	True	12	1122	4	8	04	08	845.6666666666666	numbar	276.33333333333337
A2FGP5K2VWW23G	add2	False	121	6+6	12	499	True	12	1288	6	6	06	06	845.6666666666666	numbar	442.33333333333337
A2FGP5K2VWW23G	add2	False	24	8+4	12	525	True	12	1075	8	4	08	04	845.6666666666666	numbar	229.33333333333337
A2FGP5K2VWW23G	add2	False	65	1+11	12	592	True	12	1154	1	11	01	11	845.6666666666666	numbar	308.33333333333337
A2FGP5K2VWW23G	add2	False	68	5+7	12	911	True	12	1292	5	7	05	07	845.6666666666666	numbar	446.33333333333337
A2FGP5K2VWW23G	add2	False	77	11+1	12	684	True	12	1634	11	1	11	01	845.6666666666666	numbar	788.3333333333334
A2FGP5K2VWW23G	add2	False	1	12+0	12	790	True	12	980	12	0	12	00	845.6666666666666	numbar	134.33333333333337
A2FGP5K2VWW23G	add2	False	100	10+2	12	795	True	12	1017	10	2	10	02	845.6666666666666	numbar	171.33333333333337
A2FGP5K2VWW23G	add2	False	133	9+3	12	474	True	12	1220	9	3	09	03	845.6666666666666	numbar	374.33333333333337
A2FGP5K2VWW23G	add2	False	20	7+5	12	824	True	12	1100	7	5	07	05	845.6666666666666	numbar	254.33333333333337
A2FGP5K2VWW23G	add2	False	27	2+10	12	680	True	12	1307	2	10	02	10	845.6666666666666	numbar	461.33333333333337
A2FGP5K2VWW23G	add2	False	37	0+12	12	866	True	12	985	0	12	00	12	845.6666666666666	numbar	139.33333333333337
A2FGP5K2VWW23G	add2	False	95	3+9	12	888	True	12	1387	3	9	03	09	845.6666666666666	numbar	541.3333333333334
A2FGP5K2VWW23G	add2	False	1	5+4	9	759	True	9	1382	5	4	05	04	1070.6666666666667	numbar	311.33333333333326
A2FGP5K2VWW23G	add2	False	106	8+1	9	977	True	9	1188	8	1	08	01	1070.6666666666667	numbar	117.33333333333326
A2FGP5K2VWW23G	add2	False	115	2+7	9	567	True	9	1050	2	7	02	07	1070.6666666666667	numbar	-20.666666666666742
A2FGP5K2VWW23G	add2	False	129	6+3	9	893	True	9	1135	6	3	06	03	1070.6666666666667	numbar	64.33333333333326
A2FGP5K2VWW23G	add2	False	108	3+6	9	629	True	9	1029	3	6	03	06	1070.6666666666667	numbar	-41.66666666666674
A2FGP5K2VWW23G	add2	False	115	9+0	9	918	True	9	1059	9	0	09	00	1070.6666666666667	numbar	-11.666666666666742
A2FGP5K2VWW23G	add2	False	134	4+5	9	694	True	9	1219	4	5	04	05	1070.6666666666667	numbar	148.33333333333326
A2FGP5K2VWW23G	add2	False	15	0+9	9	668	True	9	991	0	9	00	09	1070.6666666666667	numbar	-79.66666666666674
A2FGP5K2VWW23G	add2	False	3	7+2	9	499	True	9	1325	7	2	07	02	1070.6666666666667	numbar	254.33333333333326
A2FGP5K2VWW23G	add2	False	67	1+8	9	761	True	9	1148	1	8	01	08	1070.6666666666667	numbar	77.33333333333326
A2FGP5K2VWW23G	add2	False	100	17+1	18	543	True	18	1200	17	1	17	01	1030.6666666666667	numbar	169.33333333333326
A2FGP5K2VWW23G	add2	False	120	4+14	18	901	True	18	1531	4	14	04	14	1030.6666666666667	numbar	500.33333333333326
A2FGP5K2VWW23G	add2	False	22	10+8	18	527	True	18	1126	10	8	10	08	1030.6666666666667	numbar	95.33333333333326
A2FGP5K2VWW23G	add2	False	84	13+5	18	668	True	18	1494	13	5	13	05	1030.6666666666667	numbar	463.33333333333326
A2FGP5K2VWW23G	add2	False	93	9+9	18	675	True	18	1402	9	9	09	09	1030.6666666666667	numbar	371.33333333333326
A2FGP5K2VWW23G	add2	False	104	2+16	18	645	True	18	1588	2	16	02	16	1030.6666666666667	numbar	557.3333333333333
A2FGP5K2VWW23G	add2	False	118	3+15	18	852	True	18	1637	3	15	03	15	1030.6666666666667	numbar	606.3333333333333
A2FGP5K2VWW23G	add2	False	17	6+12	18	861	True	18	1150	6	12	06	12	1030.6666666666667	numbar	119.33333333333326
A2FGP5K2VWW23G	add2	False	36	16+2	18	610	True	18	1756	16	2	16	02	1030.6666666666667	numbar	725.3333333333333
A2FGP5K2VWW23G	add2	False	38	15+3	18	953	True	18	1261	15	3	15	03	1030.6666666666667	numbar	230.33333333333326
A2FGP5K2VWW23G	add2	False	42	5+13	18	785	True	18	1339	5	13	05	13	1030.6666666666667	numbar	308.33333333333326
A2FGP5K2VWW23G	add2	False	55	12+6	18	905	True	18	1873	12	6	12	06	1030.6666666666667	numbar	842.3333333333333
A2FGP5K2VWW23G	add2	False	6	18+0	18	601	True	18	1433	18	0	18	00	1030.6666666666667	numbar	402.33333333333326
A2FGP5K2VWW23G	add2	False	97	7+11	18	539	True	18	1829	7	11	07	11	1030.6666666666667	numbar	798.3333333333333
A2FGP5K2VWW23G	add2	False	26	8+10	18	746	True	18	1470	8	10	08	10	1030.6666666666667	numbar	439.33333333333326
A2FGP5K2VWW23G	add2	False	45	0+18	18	796	True	18	1047	0	18	00	18	1030.6666666666667	numbar	16.333333333333258
A2FGP5K2VWW23G	add2	False	52	11+7	18	898	True	18	1240	11	7	11	07	1030.6666666666667	numbar	209.33333333333326
A2FGP5K2VWW23G	add2	False	88	14+4	18	768	True	18	1943	14	4	14	04	1030.6666666666667	numbar	912.3333333333333
A2FGP5K2VWW23G	add2	False	92	1+17	18	816	True	18	1745	1	17	01	17	1030.6666666666667	numbar	714.3333333333333
A2FGP5K2VWW23G	add2	False	107	18+1	19	617	True	19	1353	18	1	18	01	970.3333333333334	numbar	382.66666666666663
A2FGP5K2VWW23G	add2	False	17	1+18	19	432	True	19	1705	1	18	01	18	970.3333333333334	numbar	734.6666666666666
A2FGP5K2VWW23G	add2	False	25	8+11	19	852	True	19	1349	8	11	08	11	970.3333333333334	numbar	378.66666666666663
A2FGP5K2VWW23G	add2	False	27	7+12	19	827	True	19	1566	7	12	07	12	970.3333333333334	numbar	595.6666666666666
A2FGP5K2VWW23G	add2	False	45	0+19	19	461	True	19	1498	0	19	00	19	970.3333333333334	numbar	527.6666666666666
A2FGP5K2VWW23G	add2	False	49	10+9	19	464	True	19	1128	10	9	10	09	970.3333333333334	numbar	157.66666666666663
A2FGP5K2VWW23G	add2	False	77	11+8	19	463	True	19	1427	11	8	11	08	970.3333333333334	numbar	456.66666666666663
A2FGP5K2VWW23G	add2	False	88	13+6	19	736	True	19	1377	13	6	13	06	970.3333333333334	numbar	406.66666666666663
A2FGP5K2VWW23G	add2	False	12	19+0	19	963	True	19	1161	19	0	19	00	970.3333333333334	numbar	190.66666666666663
A2FGP5K2VWW23G	add2	False	20	16+3	19	803	True	19	1148	16	3	16	03	970.3333333333334	numbar	177.66666666666663
A2FGP5K2VWW23G	add2	False	27	2+17	19	719	True	19	1036	2	17	02	17	970.3333333333334	numbar	65.66666666666663
A2FGP5K2VWW23G	add2	False	7	15+4	19	603	True	19	1385	15	4	15	04	970.3333333333334	numbar	414.66666666666663
A2FGP5K2VWW23G	add2	False	76	3+16	19	434	True	19	1780	3	16	03	16	970.3333333333334	numbar	809.6666666666666
A2FGP5K2VWW23G	add2	False	8	5+14	19	570	True	19	1411	5	14	05	14	970.3333333333334	numbar	440.66666666666663
A2FGP5K2VWW23G	add2	False	121	6+13	19	834	True	19	1345	6	13	06	13	970.3333333333334	numbar	374.66666666666663
A2FGP5K2VWW23G	add2	False	22	12+7	19	725	True	19	1589	12	7	12	07	970.3333333333334	numbar	618.6666666666666
A2FGP5K2VWW23G	add2	False	31	14+5	19	417	True	19	1530	14	5	14	05	970.3333333333334	numbar	559.6666666666666
A2FGP5K2VWW23G	add2	False	32	17+2	19	929	True	19	1139	17	2	17	02	970.3333333333334	numbar	168.66666666666663
A2FGP5K2VWW23G	add2	False	4	4+15	19	588	True	19	1761	4	15	04	15	970.3333333333334	numbar	790.6666666666666
A2FGP5K2VWW23G	add2	False	98	9+10	19	940	True	19	1336	9	10	09	10	970.3333333333334	numbar	365.66666666666663
A2FGP5K2VWW23G	add2	False	108	1+3	4	559	True	4	1082	1	3	01	03	987.3333333333334	numbar	94.66666666666663
A2FGP5K2VWW23G	add2	False	146	2+2	4	883	True	4	1195	2	2	02	02	987.3333333333334	numbar	207.66666666666663
A2FGP5K2VWW23G	add2	False	39	4+0	4	972	True	4	1039	4	0	04	00	987.3333333333334	numbar	51.66666666666663
A2FGP5K2VWW23G	add2	False	69	3+1	4	532	True	4	1322	3	1	03	01	987.3333333333334	numbar	334.66666666666663
A2FGP5K2VWW23G	add2	False	82	0+4	4	803	True	4	1032	0	4	00	04	987.3333333333334	numbar	44.66666666666663
A2FGP5K2VWW23G	add2	False	109	4+1	5	778	True	5	989	4	1	04	01	1079.6666666666667	numbar	-90.66666666666674
A2FGP5K2VWW23G	add2	False	81	1+4	5	691	True	5	1274	1	4	01	04	1079.6666666666667	numbar	194.33333333333326
A2FGP5K2VWW23G	add2	False	117	5+0	5	601	True	5	1108	5	0	05	00	1079.6666666666667	numbar	28.333333333333258
A2FGP5K2VWW23G	add2	False	54	3+2	5	405	True	5	1078	3	2	03	02	1079.6666666666667	numbar	-1.6666666666667425
A2FGP5K2VWW23G	add2	False	126	0+5	5	903	True	5	1039	0	5	00	05	1079.6666666666667	numbar	-40.66666666666674
A2FGP5K2VWW23G	add2	False	2	2+3	5	500	True	5	1206	2	3	02	03	1079.6666666666667	numbar	126.33333333333326
A2FGP5K2VWW23G	add2	False	117	8+8	16	642	True	16	1896	8	8	08	08	1010.0	numbar	886.0
A2FGP5K2VWW23G	add2	False	128	0+16	16	571	True	16	1434	0	16	00	16	1010.0	numbar	424.0
A2FGP5K2VWW23G	add2	False	56	15+1	16	752	True	16	1580	15	1	15	01	1010.0	numbar	570.0
A2FGP5K2VWW23G	add2	False	102	10+6	16	598	True	16	1464	10	6	10	06	1010.0	numbar	454.0
A2FGP5K2VWW23G	add2	False	111	4+12	16	747	True	16	1238	4	12	04	12	1010.0	numbar	228.0
A2FGP5K2VWW23G	add2	False	88	3+13	16	440	True	16	1640	3	13	03	13	1010.0	numbar	630.0
A2FGP5K2VWW23G	add2	False	91	16+0	16	504	True	16	1502	16	0	16	00	1010.0	numbar	492.0
A2FGP5K2VWW23G	add2	False	107	7+9	16	464	True	16	1383	7	9	07	09	1010.0	numbar	373.0
A2FGP5K2VWW23G	add2	False	23	14+2	16	934	True	16	1308	14	2	14	02	1010.0	numbar	298.0
A2FGP5K2VWW23G	add2	False	33	1+15	16	432	True	16	1470	1	15	01	15	1010.0	numbar	460.0
A2FGP5K2VWW23G	add2	False	47	6+10	16	800	True	16	1462	6	10	06	10	1010.0	numbar	452.0
A2FGP5K2VWW23G	add2	False	50	9+7	16	915	True	16	1499	9	7	09	07	1010.0	numbar	489.0
A2FGP5K2VWW23G	add2	False	59	2+14	16	562	True	16	1902	2	14	02	14	1010.0	numbar	892.0
A2FGP5K2VWW23G	add2	False	77	5+11	16	632	True	16	1748	5	11	05	11	1010.0	numbar	738.0
A2FGP5K2VWW23G	add2	False	83	11+5	16	814	True	16	1435	11	5	11	05	1010.0	numbar	425.0
A2FGP5K2VWW23G	add2	False	84	12+4	16	866	True	16	1268	12	4	12	04	1010.0	numbar	258.0
A2FGP5K2VWW23G	add2	False	12	7+8	15	871	True	15	1074	7	8	07	08	1080.0	numbar	-6.0
A2FGP5K2VWW23G	add2	False	132	1+14	15	498	True	15	1171	1	14	01	14	1080.0	numbar	91.0
A2FGP5K2VWW23G	add2	False	138	6+9	15	501	True	15	1486	6	9	06	09	1080.0	numbar	406.0
A2FGP5K2VWW23G	add2	False	21	10+5	15	748	True	15	1058	10	5	10	05	1080.0	numbar	-22.0
A2FGP5K2VWW23G	add2	False	43	0+15	15	925	True	15	1656	0	15	00	15	1080.0	numbar	576.0
A2FGP5K2VWW23G	add2	False	7	5+10	15	541	True	15	1417	5	10	05	10	1080.0	numbar	337.0
A2FGP5K2VWW23G	add2	False	76	2+13	15	703	True	15	1525	2	13	02	13	1080.0	numbar	445.0
A2FGP5K2VWW23G	add2	False	86	12+3	15	414	True	15	1618	12	3	12	03	1080.0	numbar	538.0
A2FGP5K2VWW23G	add2	False	90	4+11	15	840	True	15	1373	4	11	04	11	1080.0	numbar	293.0
A2FGP5K2VWW23G	add2	False	95	15+0	15	417	True	15	1355	15	0	15	00	1080.0	numbar	275.0
A2FGP5K2VWW23G	add2	False	100	13+2	15	620	True	15	1088	13	2	13	02	1080.0	numbar	8.0
A2FGP5K2VWW23G	add2	False	16	14+1	15	641	True	15	1765	14	1	14	01	1080.0	numbar	685.0
A2FGP5K2VWW23G	add2	False	57	8+7	15	739	True	15	1363	8	7	08	07	1080.0	numbar	283.0
A2FGP5K2VWW23G	add2	False	0	11+4	15	922	True	15	1274	11	4	11	04	1080.0	numbar	194.0
A2FGP5K2VWW23G	add2	False	102	3+12	15	499	True	15	1217	3	12	03	12	1080.0	numbar	137.0
A2FGP5K2VWW23G	add2	False	72	9+6	15	828	True	15	1194	9	6	09	06	1080.0	numbar	114.0
A2FGP5K2VWW23G	add2	False	122	5+6	11	815	True	11	837	5	6	05	06	659.0	numbar	178.0
A2FGP5K2VWW23G	add2	False	14	1+10	11	673	True	11	846	1	10	01	10	659.0	numbar	187.0
A2FGP5K2VWW23G	add2	False	39	3+8	11	857	True	11	1535	3	8	03	08	659.0	numbar	876.0
A2FGP5K2VWW23G	add2	False	46	7+4	11	628	True	11	1340	7	4	07	04	659.0	numbar	681.0
A2FGP5K2VWW23G	add2	False	71	6+5	11	592	True	11	947	6	5	06	05	659.0	numbar	288.0
A2FGP5K2VWW23G	add2	False	11	10+1	11	557	True	11	1037	10	1	10	01	659.0	numbar	378.0
A2FGP5K2VWW23G	add2	False	134	2+9	11	975	True	11	1374	2	9	02	09	659.0	numbar	715.0
A2FGP5K2VWW23G	add2	False	139	9+2	11	619	True	11	882	9	2	09	02	659.0	numbar	223.0
A2FGP5K2VWW23G	add2	False	26	11+0	11	872	True	11	1085	11	0	11	00	659.0	numbar	426.0
A2FGP5K2VWW23G	add2	False	140	4+7	11	728	True	11	1013	4	7	04	07	659.0	numbar	354.0
A2FGP5K2VWW23G	add2	False	39	8+3	11	570	True	11	989	8	3	08	03	659.0	numbar	330.0
A2FGP5K2VWW23G	add2	False	97	0+11	11	862	True	11	745	0	11	00	11	659.0	numbar	86.0
A2FGP5K2VWW23G	add2	False	123	3+4	7	799	True	7	1035	3	4	03	04	1087.0	numbar	-52.0
A2FGP5K2VWW23G	add2	False	79	4+3	7	939	True	7	1302	4	3	04	03	1087.0	numbar	215.0
A2FGP5K2VWW23G	add2	False	37	6+1	7	917	True	7	1169	6	1	06	01	1087.0	numbar	82.0
A2FGP5K2VWW23G	add2	False	50	7+0	7	728	True	7	1055	7	0	07	00	1087.0	numbar	-32.0
A2FGP5K2VWW23G	add2	False	63	5+2	7	910	True	7	1397	5	2	05	02	1087.0	numbar	310.0
A2FGP5K2VWW23G	add2	False	109	0+7	7	497	True	7	926	0	7	00	07	1087.0	numbar	-161.0
A2FGP5K2VWW23G	add2	False	139	2+5	7	591	True	7	1100	2	5	02	05	1087.0	numbar	13.0
A2FGP5K2VWW23G	add2	False	46	1+6	7	714	True	7	1109	1	6	01	06	1087.0	numbar	22.0
A2FGP5K2VWW23G	add2	False	130	13+7	20	483	True	20	1517	13	7	13	07	1445.6666666666667	numbar	71.33333333333326
A2FGP5K2VWW23G	add2	False	145	16+4	20	797	True	20	1245	16	4	16	04	1445.6666666666667	numbar	-200.66666666666674
A2FGP5K2VWW23G	add2	False	15	17+3	20	692	True	20	1552	17	3	17	03	1445.6666666666667	numbar	106.33333333333326
A2FGP5K2VWW23G	add2	False	16	4+16	20	824	True	20	1358	4	16	04	16	1445.6666666666667	numbar	-87.66666666666674
A2FGP5K2VWW23G	add2	False	2	7+13	20	460	True	20	1577	7	13	07	13	1445.6666666666667	numbar	131.33333333333326
A2FGP5K2VWW23G	add2	False	30	6+14	20	701	True	20	1496	6	14	06	14	1445.6666666666667	numbar	50.33333333333326
